id,player_id,team_id,match_id,tries,assists,points,kicks,passes,runs,meters,breaks,def_beaten,offloads,turnovers,tackles_made,tackles_missed,lineouts_won_on_throw,lineouts_stolen_from_opp,pens_conceded,yellow_cards,red_cards
1,169811,4,300725,,,,,,,,,,,,,,,,,,
2,27644,4,300725,0,0,3,1,5,7,37,0,2,0,2,1,1,0,0,0,0,0
3,122371,4,300725,1,0,5,0,1,4,34,1,0,1,4,2,0,0,0,1,0,0
4,120423,4,300725,0,0,0,0,7,10,25,0,3,0,0,9,0,0,0,1,0,0
5,212319,4,300725,0,0,0,2,1,6,28,1,3,1,1,2,2,0,0,0,0,0
6,27691,4,300725,0,1,5,15,12,5,28,0,2,0,2,10,1,0,0,0,0,0
7,172276,4,300725,0,0,0,0,4,4,1,0,0,0,0,2,0,0,0,2,0,0
8,27632,4,300725,0,0,0,0,5,14,12,0,2,0,1,11,3,0,0,0,0,0
9,169811,4,300725,0,0,0,0,2,8,1,0,0,0,0,7,0,1,0,1,0,0
10,15288,4,300725,0,0,0,0,6,12,18,1,1,0,0,13,1,2,0,1,0,0
11,296803,4,300725,0,0,0,0,4,7,20,0,2,1,0,6,4,5,1,0,0,0
12,172278,4,300725,0,0,0,0,5,9,6,0,0,0,0,10,3,3,0,3,0,0
13,176284,4,300725,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0
14,246855,4,300725,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0
15,95540,4,300725,0,0,0,0,3,3,0,0,0,0,0,9,1,4,0,0,0,0
16,104727,4,300725,0,0,0,0,6,4,0,0,0,0,1,11,2,0,0,0,0,0
17,152282,4,300725,0,0,0,1,15,1,0,0,0,0,1,2,2,0,0,0,0,0
18,257545,4,300725,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0
19,255075,4,300725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,126149,1,300725,0,0,0,9,3,9,48,1,1,1,0,1,0,0,0,0,0,0
21,149315,1,300725,0,0,0,0,2,8,51,1,1,1,0,2,2,0,0,1,1,0
22,105499,1,300725,0,0,0,0,2,8,13,0,1,1,1,4,1,0,0,0,0,0
23,294536,1,300725,0,0,0,0,0,5,17,0,1,0,0,0,2,0,0,1,0,0
24,105032,1,300725,0,0,6,7,17,7,20,1,2,1,1,4,0,0,0,0,0,0
25,112561,1,300725,0,0,0,6,36,3,0,1,0,0,1,4,0,0,0,0,0,0
26,255181,1,300725,0,0,0,0,4,3,3,0,0,3,0,11,0,0,0,1,0,0
27,154534,1,300725,0,0,0,0,2,3,1,0,2,1,1,12,1,0,0,0,0,0
28,27796,1,300725,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,1,0,0
29,132078,1,300725,0,0,0,0,1,8,14,1,1,0,0,6,2,2,0,1,0,0
30,176112,1,300725,0,0,0,0,2,7,39,1,1,0,0,10,2,4,0,1,0,0
31,82013,1,300725,0,0,0,0,1,5,11,1,1,0,2,15,2,4,0,1,0,0
32,265391,1,300725,0,0,0,0,1,7,17,1,0,1,0,15,0,0,0,2,0,0
33,133309,1,300725,0,0,0,0,5,16,44,1,3,4,2,8,4,0,0,0,0,0
34,105490,1,300725,0,0,0,0,1,5,20,1,3,1,2,5,0,0,0,0,0,0
35,105504,1,300725,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,1,0,0
36,149442,1,300725,0,0,0,1,0,2,3,0,0,0,0,8,0,0,0,0,0,0
37,105489,1,300725,0,0,0,0,0,4,1,0,0,0,0,3,0,0,0,1,0,0
38,285793,1,300725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,27263,1,300725,0,0,0,3,39,2,9,1,0,0,0,2,1,0,0,0,0,0
40,82092,1,300725,0,0,0,2,5,4,16,1,5,0,0,2,1,0,0,0,0,0
20043,169811,4,294424,,,,,,,,,,,,,,,,,,
41,104991,1,300725,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,169811,4,295107,,,,,,,,,,,,,,,,,,
43,265603,2,295107,0,0,0,1,0,3,10,1,0,0,2,1,1,0,0,0,0,0
44,122293,2,295107,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0
45,288745,2,295107,0,0,0,0,2,9,28,1,4,0,0,9,0,0,0,0,0,0
46,92124,2,295107,0,0,0,1,7,5,9,0,0,1,1,9,1,0,0,0,0,0
47,285607,2,295107,1,0,5,1,1,11,49,2,5,0,0,5,0,0,0,0,0,0
48,158721,2,295107,0,0,6,8,44,5,38,0,1,2,2,7,1,1,0,1,0,0
49,173106,2,295107,0,0,0,7,72,9,8,0,0,0,2,5,0,0,0,1,0,0
50,165124,2,295107,0,0,0,0,3,5,36,1,1,0,0,12,1,0,0,0,0,0
51,122760,2,295107,0,0,0,0,1,9,21,1,1,0,0,9,1,0,0,2,0,0
52,96087,2,295107,0,0,0,0,2,4,1,0,0,0,0,10,2,0,0,1,0,0
53,125385,2,295107,0,0,0,0,2,8,9,0,2,0,1,12,2,3,0,0,0,0
54,158712,2,295107,0,0,0,0,5,9,3,0,1,1,0,18,1,0,1,0,0,0
55,212541,2,295107,0,0,0,0,3,15,39,0,3,0,1,13,0,1,0,0,0,0
56,228531,2,295107,0,0,0,0,1,8,2,0,1,0,0,13,0,6,0,2,0,0
57,121177,2,295107,0,0,0,0,2,12,32,1,3,0,0,6,3,0,0,0,0,0
58,176706,2,295107,0,0,0,0,0,5,0,0,1,0,0,5,0,0,0,0,0,0
59,220495,2,295107,0,0,0,0,1,3,1,0,0,0,0,3,0,0,0,0,0,0
60,205285,2,295107,0,0,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0
61,134162,2,295107,0,0,0,0,1,5,35,1,10,0,0,2,0,0,0,1,0,0
62,27669,2,295107,0,0,0,0,39,1,0,0,0,1,0,1,0,0,0,0,0,0
63,285609,2,295107,0,1,0,0,3,11,60,1,3,0,0,3,0,0,0,0,0,0
64,170410,2,295107,0,0,0,2,1,6,13,1,0,0,1,4,1,0,0,0,0,0
65,136556,4,295107,0,0,0,2,6,10,27,0,0,1,1,1,1,0,0,0,0,0
66,122371,4,295107,0,0,0,0,2,6,15,0,4,0,0,10,0,1,0,2,0,0
67,27626,4,295107,1,1,5,0,4,5,12,3,2,1,1,12,2,0,0,0,0,0
68,120423,4,295107,0,0,0,1,8,8,14,1,2,1,1,17,2,0,0,1,0,0
69,212319,4,295107,1,0,5,3,2,12,66,4,1,1,3,0,1,0,0,0,0,0
70,91554,20,295106,0,0,0,1,9,11,148,2,5,2,0,1,0,0,0,0,0,0
71,122375,4,295107,0,1,8,6,17,5,7,0,0,3,0,7,1,0,0,0,0,0
72,158761,20,295106,1,0,5,1,3,7,31,3,3,0,1,4,1,0,0,0,0,0
73,135377,4,295107,0,0,0,0,2,7,2,0,1,0,0,9,2,0,0,0,0,0
74,158745,20,295106,0,0,0,0,4,6,44,1,1,1,3,7,3,0,0,1,0,0
75,135388,20,295106,1,0,5,0,2,8,9,1,0,0,0,16,3,0,0,0,0,0
76,27632,4,295107,0,0,0,1,1,10,9,0,1,0,0,14,2,0,0,0,0,0
77,239727,4,295107,0,0,0,0,2,3,3,0,1,1,0,13,0,0,0,0,0,0
78,141767,20,295106,0,0,0,0,0,4,30,1,1,0,0,7,1,0,0,0,0,0
79,212043,4,295107,0,0,0,0,0,2,4,0,0,0,0,3,3,1,0,1,0,0
80,15288,4,295107,0,0,0,0,4,9,6,0,0,1,0,15,3,1,0,2,0,0
21564,169811,4,182002,,,,,,,,,,,,,,,,,,
81,158708,20,295106,0,1,6,0,27,3,7,1,2,0,0,4,2,0,0,0,0,0
82,104727,4,295107,0,0,0,0,2,7,6,0,1,0,0,22,3,0,0,1,0,0
83,98275,20,295106,0,0,0,12,80,8,65,2,2,0,1,9,1,0,0,2,0,0
84,124481,20,295106,0,0,0,0,0,3,1,0,1,0,0,15,1,0,0,3,0,0
85,104964,4,295107,0,0,0,0,5,2,0,0,0,0,0,25,0,4,0,1,0,0
86,15285,20,295106,0,0,0,0,3,13,19,1,2,0,3,21,3,0,0,1,0,0
87,176654,20,295106,0,0,0,0,0,1,0,0,0,0,0,9,3,0,0,1,0,0
88,172278,4,295107,0,0,0,0,4,15,28,1,1,0,0,15,7,0,0,2,0,0
89,176284,4,295107,0,0,0,0,0,2,7,0,0,0,0,7,1,0,0,0,0,0
90,91568,20,295106,0,0,0,0,3,6,10,1,0,1,1,17,5,2,1,1,0,0
91,237489,20,295106,0,0,0,0,1,6,15,0,1,0,1,13,2,0,0,1,0,0
92,172276,4,295107,0,0,0,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0
93,246855,4,295107,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0
94,229759,20,295106,0,0,0,0,0,6,18,0,0,0,1,9,3,0,0,2,0,0
95,165130,20,295106,0,0,0,0,6,15,40,0,0,0,1,19,1,1,1,1,0,0
96,169811,4,295107,0,0,0,0,0,5,6,0,0,0,1,7,1,1,0,0,0,0
97,178710,20,295106,0,0,0,0,1,5,7,0,1,1,0,0,1,0,0,0,0,0
98,224937,20,295106,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0
99,296803,4,295107,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0
100,152282,4,295107,0,0,0,2,7,1,1,0,0,0,1,1,1,0,0,0,0,0
101,149602,20,295106,0,0,0,0,2,4,2,0,0,0,0,9,2,0,0,0,0,0
102,15073,20,295106,0,0,0,0,0,2,5,0,0,0,1,13,1,0,0,0,0,0
103,27691,4,295107,0,0,0,4,2,2,5,0,0,0,0,10,1,0,0,0,0,0
104,95454,20,295106,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
105,165878,20,295106,0,0,0,0,0,2,20,0,1,0,0,3,1,0,0,0,0,0
106,255075,4,295107,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
107,15208,3,295106,0,0,0,1,2,6,15,0,1,0,2,4,1,0,0,0,0,0
108,15966,3,295106,1,0,5,2,8,7,74,2,4,0,1,10,4,0,0,0,0,0
109,156530,3,295106,0,0,0,0,7,14,46,0,4,1,0,10,1,1,0,0,0,0
110,145340,3,295106,0,0,0,0,0,4,13,0,2,0,0,3,0,0,0,0,0,0
111,258963,3,295106,1,0,5,1,4,10,151,2,9,0,3,2,2,0,0,0,0,0
112,16004,3,295106,0,0,2,1,39,6,10,0,0,0,2,11,2,0,0,0,0,0
113,96413,3,295106,1,2,9,6,93,5,9,0,1,1,3,3,2,0,0,0,0,0
114,104760,3,295106,0,0,0,0,0,10,28,0,5,0,0,10,0,0,0,0,0,0
115,15961,3,295106,0,0,0,0,2,7,10,0,1,0,1,9,0,0,0,1,0,0
116,136576,3,295106,0,0,0,0,4,13,15,1,0,1,0,7,1,0,0,0,0,0
117,251237,3,295106,0,0,0,0,1,7,9,0,1,0,1,20,2,1,0,0,0,0
118,146491,3,295106,1,0,5,0,3,8,7,0,0,0,0,4,2,1,0,0,0,0
119,107693,3,295106,0,0,0,0,5,6,5,0,0,0,0,11,1,7,1,2,0,0
120,27724,3,295106,0,0,0,0,3,11,18,0,1,0,0,9,1,0,0,3,0,0
121,117439,3,295106,0,0,0,0,3,10,6,0,3,0,0,13,0,3,0,0,0,0
122,158695,3,295106,0,0,0,0,0,2,19,0,1,0,0,6,1,0,0,1,0,0
123,114470,3,295106,0,0,0,0,0,4,5,0,0,0,0,6,0,0,0,1,0,0
124,149936,3,295106,0,0,0,0,1,2,5,0,1,0,0,6,0,0,0,0,0,0
125,134573,3,295106,0,0,0,0,2,7,11,0,1,0,0,2,0,1,0,1,0,0
126,165575,3,295106,0,0,0,0,0,2,7,0,0,0,0,4,0,0,0,0,0,0
127,116748,3,295106,0,0,0,1,28,1,0,0,0,0,0,1,0,0,0,0,0,0
128,165136,3,295106,0,0,0,1,3,1,8,0,0,0,1,0,0,0,0,0,0,0
129,111706,3,295106,0,0,0,0,2,5,30,0,1,1,1,2,1,0,0,0,0,0
130,15208,3,299414,0,0,0,0,1,12,39,2,4,0,2,3,0,0,0,2,0,0
131,15966,3,299414,0,0,0,3,2,8,20,1,3,1,0,3,3,0,0,0,0,0
132,212583,3,299414,0,0,0,1,10,14,15,0,0,2,1,14,1,0,0,0,0,0
133,145340,3,299414,0,0,0,0,5,18,36,0,2,0,1,9,2,0,0,1,0,0
134,27644,4,299076,0,0,6,7,5,12,80,1,2,0,1,3,0,0,0,1,0,0
135,258963,3,299414,1,0,5,3,0,9,76,3,5,0,3,3,1,0,0,0,0,0
136,16004,3,299414,0,0,11,6,35,4,5,0,1,0,0,11,3,0,0,1,0,0
137,122371,4,299076,0,0,0,0,0,3,16,1,0,0,1,1,1,0,0,2,0,0
138,27626,4,299076,0,0,0,2,9,8,39,1,2,1,1,6,0,0,0,0,0,0
139,158694,3,299414,0,0,0,10,104,1,0,0,0,0,0,8,1,0,0,0,0,0
140,15972,3,299414,0,0,0,1,2,7,14,0,2,0,0,12,1,0,0,0,0,0
141,120423,4,299076,0,0,0,1,8,5,9,0,0,0,0,10,2,0,0,0,0,0
142,15049,3,299414,0,0,0,0,4,6,4,0,0,1,1,10,0,0,0,0,0,0
143,136576,3,299414,0,0,0,0,6,12,21,0,2,0,0,5,0,0,0,0,0,0
144,212319,4,299076,0,0,0,2,4,9,50,3,2,1,1,3,2,0,0,1,0,0
145,122375,4,299076,0,0,0,8,17,8,22,0,1,1,1,10,0,0,0,0,0,0
146,27723,3,299414,0,0,0,0,3,3,4,0,0,0,0,11,0,4,0,0,0,0
147,172276,4,299076,0,0,0,0,1,2,3,0,0,0,2,7,0,1,0,0,0,0
148,27632,4,299076,0,0,0,0,0,9,2,0,0,0,2,6,1,0,0,0,0,0
149,285691,3,299414,0,0,0,0,3,17,25,0,2,0,0,20,1,1,0,0,0,0
150,239727,4,299076,0,0,0,0,3,3,0,0,0,0,0,3,1,0,0,0,0,0
151,107693,3,299414,0,0,0,0,7,9,23,0,0,0,1,8,3,4,0,0,0,0
152,212043,4,299076,0,0,0,0,0,2,0,0,0,0,0,10,0,1,0,1,0,0
153,165575,3,299414,0,0,0,0,4,8,29,0,2,0,0,16,1,0,0,0,0,0
154,15288,4,299076,0,0,0,0,1,8,8,0,1,1,0,10,1,3,0,0,0,0
155,27713,4,299076,0,0,0,0,4,6,0,0,0,0,0,15,2,0,0,2,0,0
156,117453,3,299414,0,0,0,0,4,22,28,0,1,0,1,9,4,0,0,1,0,0
157,104964,4,299076,0,0,0,0,8,3,8,0,0,1,0,20,1,2,1,1,0,0
158,15961,3,299414,0,0,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,0
159,172278,4,299076,0,0,0,0,2,5,2,0,0,1,0,15,0,0,0,0,0,0
160,135377,4,299076,0,0,0,0,2,3,2,0,0,0,0,1,1,0,0,0,0,0
161,114470,3,299414,0,0,0,0,1,6,10,0,0,0,1,7,1,0,0,0,0,0
162,126149,1,296609,0,0,3,6,6,11,55,3,3,3,1,2,0,0,0,0,0,0
163,126149,1,296610,0,0,0,4,4,6,27,0,1,1,1,1,1,1,0,0,0,0
164,294481,3,299411,0,0,0,3,5,16,42,0,5,1,2,0,3,0,0,1,0,0
165,246855,4,299076,0,0,0,0,0,4,2,0,0,0,0,6,1,0,0,1,0,0
166,159302,4,299076,0,0,0,0,0,5,20,1,0,0,2,2,0,2,0,0,0,0
167,258957,3,299414,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0
168,152291,1,296609,0,0,0,1,1,5,54,2,1,1,0,6,0,0,0,0,0,0
169,159211,1,296609,0,0,0,3,3,5,21,2,1,1,1,6,7,0,0,0,0,0
170,27816,1,296610,1,0,5,1,1,2,14,1,1,0,1,6,3,0,0,0,0,0
171,159211,1,296610,0,0,0,3,1,5,14,1,3,0,2,4,1,0,0,1,0,0
172,255225,20,299413,0,0,0,0,3,5,50,0,0,0,0,3,0,0,0,1,0,0
173,15966,3,299411,0,0,0,0,5,8,38,1,1,0,0,5,1,0,0,0,0,0
174,129018,3,299411,0,0,0,0,9,11,33,0,1,0,0,6,2,0,0,0,0,0
175,152278,4,299076,0,0,0,1,1,3,21,0,0,0,0,5,0,0,0,0,0,0
176,206907,4,299076,0,0,0,4,15,4,12,0,2,0,1,5,1,0,0,0,0,0
177,134573,3,299414,0,0,0,0,1,3,7,0,0,1,0,7,0,1,1,0,0,0
178,245935,1,296609,0,0,0,0,5,8,4,0,0,0,0,8,3,0,0,1,0,0
179,245935,1,296610,0,0,0,0,0,4,9,0,0,0,0,6,3,0,0,0,0,0
180,103935,1,296610,0,0,0,1,4,8,66,1,5,0,1,4,0,0,0,1,0,0
181,122370,20,299413,0,0,0,1,4,6,17,1,1,0,0,5,2,0,0,2,1,0
182,145340,3,299411,1,0,5,0,10,15,28,1,4,1,1,8,1,0,0,1,0,0
183,27691,4,299076,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,117439,3,299414,0,0,0,0,0,2,12,0,0,0,0,8,0,1,0,0,0,0
185,27446,9,299412,0,0,0,5,10,14,54,2,1,1,0,0,0,0,0,0,0,0
186,103935,1,296609,0,0,0,0,3,10,51,2,4,1,6,5,3,0,0,0,0,0
187,82092,1,296610,0,0,5,9,10,4,6,0,0,0,2,9,11,0,0,1,0,0
188,27263,1,296610,0,1,0,17,28,6,19,0,1,1,0,5,4,0,0,0,0,0
189,158745,20,299413,1,0,5,0,3,10,23,1,4,0,0,4,2,0,0,1,0,0
190,258963,3,299411,0,0,0,1,3,10,56,0,3,0,1,0,1,0,0,0,0,0
191,16004,3,299411,0,0,13,7,43,7,4,0,0,0,0,5,1,0,0,0,0,0
192,136556,4,299076,0,0,0,1,1,2,17,0,0,0,0,5,0,0,0,1,0,0
193,91406,6,299076,0,0,0,1,2,12,93,1,4,0,1,6,0,0,0,1,0,0
194,158703,3,299414,0,0,0,6,16,0,0,0,0,0,0,10,1,0,0,0,0,0
195,255103,3,299414,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
196,176338,9,299412,0,0,0,2,4,9,97,4,5,1,3,2,0,0,0,0,0,0
197,82092,1,296609,0,0,9,7,29,4,6,1,3,1,0,8,2,0,0,0,0,0
198,27263,1,296609,0,0,0,14,48,3,12,1,0,1,0,6,0,0,0,0,0,0
199,122361,1,296610,0,0,0,0,1,0,0,0,0,0,0,11,3,0,0,0,0,0
200,165878,20,299413,0,0,0,0,4,8,47,2,0,0,0,3,1,0,0,0,0,0
201,218245,20,299413,1,0,5,0,5,7,24,0,1,0,2,3,1,0,0,0,0,0
202,158694,3,299411,1,1,5,3,84,4,7,0,1,0,0,8,0,0,0,0,0,0
203,177437,6,299076,0,0,0,1,9,12,37,0,0,2,2,3,0,0,0,0,0,0
204,165157,6,299076,0,0,0,0,6,12,50,2,2,0,2,4,0,0,0,0,0,0
205,294481,3,299414,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
206,228027,8,299414,0,0,0,3,11,10,12,1,2,2,2,4,1,0,0,0,0,0
207,27455,9,299412,1,0,5,0,3,8,7,1,4,1,0,6,0,0,0,0,0,0
208,158724,1,296609,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
209,27818,1,296610,1,0,5,0,0,4,3,0,0,0,0,7,1,0,1,0,0,0
210,149442,1,296610,0,0,0,0,1,8,16,1,0,0,1,8,1,0,0,1,0,0
211,158708,20,299413,1,1,13,6,31,7,60,2,2,1,1,4,1,0,0,0,0,0
212,98275,20,299413,0,1,0,8,83,5,20,1,1,1,0,5,0,0,0,1,0,0
213,15972,3,299411,0,0,0,0,4,12,2,0,1,1,1,5,0,0,0,0,0,0
214,15049,3,299411,0,0,0,0,4,3,1,0,0,0,0,4,2,0,0,0,0,0
215,15591,6,299076,0,0,0,11,22,17,22,1,3,4,1,2,1,0,0,1,0,0
216,105155,8,299414,0,0,0,2,5,11,50,1,3,0,3,6,1,0,0,0,0,0
217,238233,8,299414,0,0,0,1,5,10,22,0,3,1,0,16,0,0,0,0,0,0
218,101510,9,299412,0,0,0,2,5,8,13,0,2,1,1,5,0,0,0,1,0,0
219,27818,1,296609,0,0,0,0,4,0,0,0,0,0,0,9,2,0,1,1,0,0
220,176112,1,296610,0,0,0,0,4,7,2,0,0,0,0,20,4,6,0,0,0,0
221,105489,1,296610,0,0,0,0,0,2,2,0,0,0,1,14,5,0,0,0,0,0
222,124481,20,299413,0,0,0,0,2,5,0,0,0,1,1,4,1,0,0,0,0,0
223,136576,3,299411,0,0,0,0,5,8,5,0,1,0,0,6,0,0,0,0,0,0
224,142117,6,299076,0,0,3,7,22,6,8,0,0,0,0,4,2,0,0,0,0,0
225,100275,6,299076,0,0,0,4,87,7,19,1,1,1,1,4,1,0,0,0,0,0
226,92111,8,299414,0,0,0,0,7,5,19,0,2,1,0,20,0,0,0,0,0,0
227,255963,9,299412,0,0,0,3,2,2,36,1,1,0,1,5,1,0,0,0,0,0
228,147133,9,299412,0,0,3,15,17,6,13,0,1,1,0,7,0,0,0,0,0,0
229,149442,1,296609,0,0,0,0,9,6,14,0,1,0,0,10,1,0,0,2,0,0
230,123437,1,296610,0,0,0,0,1,3,3,0,0,0,1,12,1,2,0,0,0,0
231,212927,1,296610,0,0,0,0,0,7,66,1,3,0,1,24,4,0,0,1,0,0
232,15285,20,299413,0,0,0,0,3,8,4,0,0,1,0,9,0,0,0,1,0,0
233,134573,3,299411,0,0,0,0,2,8,3,0,0,0,1,11,0,6,0,0,0,0
234,285691,3,299411,0,0,0,0,0,18,28,0,4,0,3,13,0,2,0,0,0,0
235,142064,6,299076,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,2,0,0
236,165140,6,299076,0,0,0,0,4,5,12,0,0,1,1,4,1,0,0,1,0,0
237,269001,8,299414,0,0,0,0,3,7,58,1,3,1,1,2,3,1,0,0,0,0
238,120363,8,299414,0,0,9,8,27,26,49,1,4,2,4,8,4,0,0,0,0,0
239,171070,9,299412,0,0,13,5,64,4,5,0,1,1,1,3,0,0,0,0,0,0
240,150038,9,299412,0,0,0,0,1,7,14,0,1,0,0,4,1,1,0,1,0,0
241,176112,1,296609,0,0,0,0,5,5,23,1,2,0,1,15,0,2,0,3,1,0
242,104996,1,296610,0,0,0,0,6,5,13,0,1,1,0,17,2,0,0,1,0,0
243,105490,1,296610,0,0,0,0,0,2,2,0,0,0,0,10,0,0,0,0,0,0
244,176654,20,299413,0,0,0,0,0,7,2,0,0,0,0,5,1,0,0,2,0,0
245,15073,20,299413,0,0,0,0,3,3,8,0,0,1,0,2,0,5,0,0,0,0
246,107693,3,299411,0,0,0,1,5,13,6,1,0,0,0,4,1,0,1,1,0,0
247,165153,6,299076,0,0,0,0,4,7,3,0,0,1,0,13,0,1,0,1,0,0
248,290753,6,299076,0,0,0,0,2,10,4,0,0,0,1,7,2,5,1,0,0,0
249,117788,8,299414,0,0,0,3,56,0,0,0,0,0,0,13,2,0,0,0,0,0
250,275169,8,299414,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,1,0,0
251,15849,9,299412,1,0,5,0,2,6,14,0,1,0,1,5,0,0,0,0,0,0
252,105489,1,296609,0,0,0,0,3,6,4,0,2,0,1,11,1,3,1,2,0,0
253,158724,1,296610,0,0,0,0,0,4,2,0,0,0,0,10,2,0,0,0,0,0
254,212571,1,296610,0,0,0,0,0,4,5,0,0,0,0,4,0,1,0,0,0,0
255,91568,20,299413,1,0,5,0,4,6,5,0,1,0,0,5,0,1,1,0,0,0
256,255969,20,299413,0,0,0,0,6,18,18,0,2,3,0,10,0,0,0,1,0,0
257,27724,3,299411,0,0,0,0,1,4,2,0,0,0,0,3,0,0,0,1,0,0
258,117453,3,299411,0,1,0,0,6,20,25,0,0,0,1,14,1,0,0,0,0,0
259,184933,6,299076,0,0,0,0,2,14,19,1,1,0,2,7,0,3,0,2,0,0
260,142048,8,299414,0,0,0,0,1,3,12,0,0,0,0,7,0,0,0,0,0,0
261,259197,9,299412,0,0,0,0,1,5,2,0,0,0,0,3,0,1,0,0,0,0
262,123437,1,296609,0,0,0,0,4,9,22,1,0,0,1,11,0,1,0,1,0,0
263,82013,1,296610,0,0,0,0,1,2,2,0,0,0,1,13,0,0,0,1,0,0
264,165130,20,299413,0,1,0,0,7,17,51,0,1,0,1,6,0,1,0,2,0,0
265,15961,3,299411,0,0,0,0,0,2,2,0,1,0,0,7,0,0,0,0,0,0
266,184451,6,299076,0,0,0,0,0,4,2,0,1,0,0,6,0,1,0,0,0,0
267,98923,8,299414,0,0,0,0,0,4,1,0,0,0,0,17,1,0,0,1,0,0
268,142051,8,299414,0,0,0,0,5,9,9,0,0,0,3,14,0,1,1,1,0,0
269,134175,9,299412,0,0,0,0,0,10,4,0,0,0,1,7,0,6,0,0,0,0
270,294043,1,296609,0,0,0,0,1,7,10,0,0,0,0,6,1,0,1,0,0,0
271,16016,1,296610,0,0,0,2,23,1,6,0,0,0,0,0,0,0,0,0,0,0
272,105032,1,296610,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
273,202081,20,299413,0,0,0,0,1,3,5,0,0,0,0,1,0,0,0,0,0,0
274,114470,3,299411,0,0,0,0,0,9,4,0,0,0,0,5,1,0,0,1,0,0
275,113234,6,299076,0,0,0,0,3,8,19,1,0,1,1,16,0,1,0,0,0,0
276,117327,8,299414,0,0,0,0,1,9,17,1,1,0,0,16,2,0,1,3,0,0
277,27404,9,299412,0,0,0,0,2,10,11,0,0,0,2,8,1,1,0,2,0,0
278,27382,9,299412,0,0,0,0,1,5,0,0,0,0,2,8,3,1,0,2,0,0
279,104996,1,296609,0,0,0,0,4,11,19,0,2,0,0,14,1,0,0,0,0,0
280,105490,1,296609,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0,0,0
281,152291,1,296610,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
282,228027,8,296610,1,0,5,5,8,10,57,4,12,2,6,1,0,0,0,0,0,0
283,178710,20,299413,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
284,224937,20,299413,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
285,258957,3,299411,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0
286,15603,6,299076,0,0,0,0,6,5,7,0,1,0,0,12,0,0,0,1,0,0
287,15068,6,299076,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0
288,144042,8,299414,0,0,0,0,2,5,2,0,0,0,0,3,0,1,0,1,0,0
289,179854,8,299414,0,0,0,1,5,8,23,0,2,0,0,14,0,0,0,1,0,0
290,212777,9,299412,0,0,0,1,0,8,8,0,0,0,0,8,0,1,0,2,0,0
291,122361,1,296609,0,0,0,0,2,1,0,0,0,0,0,10,1,0,0,0,0,0
292,105155,8,296610,0,0,0,0,5,6,74,3,3,0,0,3,0,0,0,0,0,0
293,238233,8,296610,0,0,0,1,2,9,48,1,4,0,1,3,0,0,0,1,0,0
294,135391,20,299413,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0
295,27723,3,299411,0,0,0,0,1,2,0,0,0,0,0,3,1,2,0,0,0,0
296,184443,3,299411,0,0,0,0,4,8,30,1,1,1,0,7,1,0,0,1,0,0
297,16053,6,299076,0,0,0,0,0,3,7,0,0,0,0,1,1,0,0,0,0,0
298,15623,8,299414,0,0,0,0,5,15,19,0,0,0,1,17,0,3,0,2,0,0
299,83854,8,299414,0,0,0,0,0,4,7,0,0,0,0,3,2,0,0,0,0,0
300,15821,9,299412,0,0,0,0,3,6,27,0,2,1,1,4,0,0,0,1,0,0
301,176120,1,296609,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0,1,0,0
