id,home_team_id,away_team_id,ground_id,won,match_type,date
24279,82,64,16585,1,1,2002-09-28 00:00:00
24280,35,42,16295,1,1,2002-09-28 00:00:00
24281,12,18,16558,1,1,2002-10-05 00:00:00
24282,31,13,16502,2,1,2002-10-05 00:00:00
24283,87,89,16624,1,1,2002-10-05 00:00:00
24284,49,17,16796,1,1,2002-10-05 00:00:00
24285,48,23,16796,2,3,2002-10-05 00:00:00
24286,35,39,16295,2,1,2002-10-05 00:00:00
24287,103,100,16795,0,1,2002-10-05 00:00:00
24288,40,97,16774,1,1,2002-10-05 00:00:00
24289,33,104,16774,1,3,2002-10-05 00:00:00
24290,33,97,16774,1,3,2002-10-08 00:00:00
24291,40,104,16774,1,1,2002-10-08 00:00:00
24292,17,23,16796,2,3,2002-10-09 00:00:00
24293,49,48,16796,1,1,2002-10-09 00:00:00
24294,64,82,16430,1,1,2002-10-12 00:00:00
24295,40,33,16774,2,1,2002-10-12 00:00:00
24296,97,104,16774,2,3,2002-10-12 00:00:00
24297,83,85,16797,1,1,2002-10-12 00:00:00
24298,81,57,16443,1,1,2002-10-13 00:00:00
24299,48,17,16796,1,3,2002-10-13 00:00:00
24300,49,23,16796,1,1,2002-10-13 00:00:00
24301,84,13,16482,1,1,2002-10-19 00:00:00
24302,98,74,16562,1,1,2002-10-19 00:00:00
24303,45,54,16350,1,1,2002-10-19 00:00:00
24304,83,86,16362,1,1,2002-10-19 00:00:00
24305,90,85,16625,1,1,2002-10-26 00:00:00
24306,41,68,16345,1,1,2002-10-26 00:00:00
24307,54,45,16569,1,1,2002-10-26 00:00:00
24308,30,56,16216,0,1,2002-10-26 00:00:00
24309,61,88,16571,1,1,2002-10-27 00:00:00
24310,18,57,16165,2,1,2002-10-27 00:00:00
24311,4,12,16694,1,1,2002-11-01 00:00:00
24312,51,26,16240,2,1,2002-11-01 00:00:00
24313,10,6,16746,2,1,2002-11-02 00:00:00
24314,86,30,16464,2,1,2002-11-02 00:00:00
24315,83,21,16362,1,1,2002-11-02 00:00:00
24316,60,77,16798,2,1,2002-11-08 00:00:00
24317,9,5,16213,1,1,2002-11-09 00:00:00
24318,3,6,16102,1,1,2002-11-09 00:00:00
24319,1,8,16145,1,1,2002-11-09 00:00:00
24320,2,12,16162,1,1,2002-11-09 00:00:00
24321,56,83,16412,1,1,2002-11-09 00:00:00
24322,4,14,16727,1,1,2002-11-09 00:00:00
24323,2,5,16162,1,1,2002-11-16 00:00:00
24324,4,25,16727,1,1,2002-11-16 00:00:00
24325,1,6,16145,1,1,2002-11-16 00:00:00
24326,20,10,16198,2,1,2002-11-16 00:00:00
24327,9,8,16701,0,1,2002-11-16 00:00:00
24328,39,100,16249,1,1,2002-11-16 00:00:00
24329,38,105,16233,1,1,2002-11-16 00:00:00
24330,93,36,16233,1,3,2002-11-16 00:00:00
24331,95,17,16233,1,3,2002-11-16 00:00:00
24332,3,14,16102,1,1,2002-11-17 00:00:00
24333,26,23,16233,2,3,2002-11-17 00:00:00
24334,48,49,16233,2,3,2002-11-17 00:00:00
24335,36,51,16233,2,3,2002-11-18 00:00:00
24336,38,17,16233,1,1,2002-11-18 00:00:00
24337,105,95,16233,2,3,2002-11-18 00:00:00
24338,26,49,16233,2,3,2002-11-20 00:00:00
24339,93,51,16233,1,3,2002-11-20 00:00:00
24340,38,95,16233,1,1,2002-11-20 00:00:00
24341,105,17,16233,2,3,2002-11-20 00:00:00
24342,48,23,16233,2,3,2002-11-20 00:00:00
24343,36,17,16233,2,3,2002-11-22 00:00:00
24344,95,51,16233,2,3,2002-11-22 00:00:00
24345,1,5,16145,1,1,2002-11-23 00:00:00
24346,9,25,16701,1,1,2002-11-23 00:00:00
24347,20,6,16196,2,1,2002-11-23 00:00:00
24348,3,10,16102,1,1,2002-11-23 00:00:00
24349,4,8,16727,2,1,2002-11-23 00:00:00
24350,108,90,16747,1,1,2002-11-23 00:00:00
24351,48,26,16233,2,3,2002-11-23 00:00:00
24352,49,23,16233,1,3,2002-11-23 00:00:00
24353,38,93,16233,1,1,2002-11-23 00:00:00
24354,2,14,16162,1,1,2002-11-24 00:00:00
24355,7,84,16167,0,1,2002-11-24 00:00:00
24356,57,18,16731,2,1,2002-11-24 00:00:00
24357,85,108,16635,2,1,2002-11-30 00:00:00
24358,45,16,16350,2,1,2002-11-30 00:00:00
24359,16,45,16160,1,1,2002-12-07 00:00:00
24360,70,66,183911,2,1,2002-12-14 00:00:00
24361,24,217,16183,1,1,2003-02-02 00:00:00
24362,20,4,16198,1,1,2003-02-15 00:00:00
24363,1,9,16145,1,1,2003-02-15 00:00:00
24364,2,3,16162,2,1,2003-02-16 00:00:00
24365,27,81,16197,1,1,2003-02-16 00:00:00
24366,18,57,16735,2,1,2003-02-16 00:00:00
24367,20,3,16198,2,1,2003-02-22 00:00:00
24368,4,1,16727,2,1,2003-02-22 00:00:00
24369,81,18,16443,1,1,2003-02-22 00:00:00
24370,27,12,16197,1,1,2003-02-22 00:00:00
24371,22,21,16800,2,1,2003-02-22 00:00:00
24372,9,2,16701,1,1,2003-02-23 00:00:00
24373,2,4,16162,1,1,2003-03-08 00:00:00
24374,3,9,16102,1,1,2003-03-08 00:00:00
24375,27,91,16197,1,1,2003-03-08 00:00:00
24376,56,21,16596,1,1,2003-03-08 00:00:00
24377,1,20,16145,1,1,2003-03-09 00:00:00
24378,18,12,16165,2,1,2003-03-09 00:00:00
24379,57,81,262099,2,1,2003-03-09 00:00:00
24380,7,22,16172,1,1,2003-03-09 00:00:00
24381,18,64,16237,1,3,2003-03-15 00:00:00
24382,49,16,16435,2,1,2003-03-15 00:00:00
24383,4,3,16727,2,1,2003-03-22 00:00:00
24384,1,2,16145,1,1,2003-03-22 00:00:00
24385,12,57,16837,1,1,2003-03-22 00:00:00
24386,91,81,16461,2,1,2003-03-22 00:00:00
24387,16,49,16160,1,1,2003-03-22 00:00:00
24388,20,9,16198,2,1,2003-03-23 00:00:00
24389,27,18,16380,1,1,2003-03-23 00:00:00
24390,53,33,16358,1,1,2003-03-22 00:00:00
24391,2,20,16162,1,1,2003-03-29 00:00:00
24392,9,4,16701,1,1,2003-03-29 00:00:00
24393,57,27,262099,2,1,2003-03-29 00:00:00
24394,13,7,16702,2,1,2003-03-29 00:00:00
24395,108,61,16747,1,1,2003-03-29 00:00:00
24396,3,1,16102,2,1,2003-03-30 00:00:00
24397,81,12,16443,2,1,2003-03-30 00:00:00
24398,18,91,16165,2,1,2003-03-30 00:00:00
24399,88,108,16449,2,1,2003-04-05 00:00:00
24400,21,86,16247,2,1,2003-04-05 00:00:00
24401,18,11,16165,2,1,2003-04-12 00:00:00
24402,17,93,16164,2,1,2003-04-18 00:00:00
24403,93,23,16164,2,3,2003-04-20 00:00:00
24404,17,23,16801,2,1,2003-04-22 00:00:00
24405,89,47,16721,1,1,2003-04-26 00:00:00
24406,87,94,16624,1,1,2003-04-26 00:00:00
24407,21,30,16178,0,1,2003-04-26 00:00:00
24408,22,84,16186,2,1,2003-04-27 00:00:00
24409,31,7,16483,2,1,2003-04-27 00:00:00
24410,11,18,16802,1,1,2003-04-27 00:00:00
24411,29,28,16804,1,1,2003-04-27 00:00:00
24412,10,53,16804,1,3,2003-04-27 00:00:00
24413,10,28,16804,1,3,2003-04-30 00:00:00
24414,29,53,183887,1,1,2003-04-30 00:00:00
24415,22,31,16186,1,1,2003-05-03 00:00:00
24416,47,87,16592,2,1,2003-05-03 00:00:00
24417,30,83,16280,0,1,2003-05-03 00:00:00
24418,29,10,16804,2,1,2003-05-03 00:00:00
24419,28,53,16804,1,3,2003-05-03 00:00:00
24420,13,22,16702,0,1,2003-05-10 00:00:00
24421,94,89,16680,1,1,2003-05-10 00:00:00
24422,61,85,16571,1,1,2003-05-10 00:00:00
24423,86,56,16464,0,1,2003-05-10 00:00:00
24424,62,42,16415,1,1,2003-05-10 00:00:00
24425,11,23,16611,1,1,2003-05-17 00:00:00
24427,84,31,16482,1,1,2003-05-24 00:00:00
24428,94,47,16680,0,1,2003-05-24 00:00:00
24429,90,61,16754,1,1,2003-05-24 00:00:00
24430,23,57,16219,2,1,2003-05-25 00:00:00
24431,35,42,16295,1,1,2003-05-24 00:00:00
24434,63,24,16508,2,1,2003-06-01 00:00:00
24436,72,68,16805,1,3,2003-06-05 00:00:00
24437,41,74,16805,1,3,2003-06-05 00:00:00
24438,23,218,16525,2,1,2003-06-05 00:00:00
24439,88,90,16493,2,1,2003-06-07 00:00:00
24440,5,2,16294,1,1,2003-06-07 00:00:00
24441,6,3,16711,1,1,2003-06-07 00:00:00
24442,41,72,16805,1,3,2003-06-07 00:00:00
24443,74,68,16805,2,3,2003-06-07 00:00:00
24444,23,218,16219,2,1,2003-06-08 00:00:00
24445,91,57,16461,1,1,2003-06-14 00:00:00
24446,85,88,16635,1,1,2003-06-14 00:00:00
24447,5,2,16173,1,1,2003-06-14 00:00:00
24448,6,4,16728,1,1,2003-06-14 00:00:00
24449,8,1,16744,2,1,2003-06-14 00:00:00
24450,10,9,16540,1,1,2003-06-14 00:00:00
24451,16,3,16160,2,1,2003-06-14 00:00:00
24452,39,35,16249,2,1,2003-06-14 00:00:00
24453,92,77,16682,2,1,2003-06-14 00:00:00
24454,23,49,16184,1,1,2003-06-15 00:00:00
24455,25,11,16335,2,1,2003-06-18 00:00:00
24456,10,9,16540,1,1,2003-06-20 00:00:00
24457,15,3,16159,2,1,2003-06-20 00:00:00
24458,6,1,16743,2,1,2003-06-21 00:00:00
24459,8,4,16791,1,1,2003-06-21 00:00:00
24460,11,219,16335,2,3,2003-06-21 00:00:00
24461,36,48,16270,2,1,2003-06-21 00:00:00
24462,51,105,16240,1,1,2003-06-21 00:00:00
24463,91,12,16461,2,1,2003-06-22 00:00:00
24464,105,36,16240,2,3,2003-06-24 00:00:00
24465,8,9,16149,1,1,2003-06-28 00:00:00
24466,5,10,16263,1,1,2003-06-28 00:00:00
24468,11,219,16335,2,3,2003-06-28 00:00:00
24469,51,36,16240,1,1,2003-06-28 00:00:00
24470,105,48,16806,2,1,2003-06-28 00:00:00
24471,23,219,16764,2,1,2003-07-03 00:00:00
24472,14,16,16444,1,1,2003-07-04 00:00:00
24473,48,51,16477,1,1,2003-07-05 00:00:00
24474,39,42,16249,1,1,2003-07-05 00:00:00
24476,23,219,16409,2,1,2003-07-06 00:00:00
24477,16,14,16160,1,1,2003-07-11 00:00:00
24478,5,6,16118,1,1,2003-07-12 00:00:00
24480,82,15,16585,2,1,2003-07-12 00:00:00
24482,5,8,16234,2,1,2003-07-19 00:00:00
24483,57,11,262099,1,1,2003-07-19 00:00:00
24484,6,8,16728,2,1,2003-07-26 00:00:00
24485,6,5,16317,1,1,2003-08-02 00:00:00
24486,100,35,16767,2,1,2003-08-02 00:00:00
24487,52,39,16768,1,1,2003-08-03 00:00:00
24488,8,5,16143,1,1,2003-08-09 00:00:00
24489,8,6,16155,1,1,2003-08-16 00:00:00
24490,35,82,16295,2,1,2003-08-16 00:00:00
24491,3,4,16102,1,1,2003-08-16 00:00:00
24492,10,14,16807,1,1,2003-08-18 00:00:00
24493,9,12,16733,1,1,2003-08-22 00:00:00
24494,4,1,16727,2,1,2003-08-23 00:00:00
24495,2,20,16162,1,1,2003-08-23 00:00:00
24496,10,11,16709,1,1,2003-08-23 00:00:00
24497,25,29,16709,1,3,2003-08-23 00:00:00
24498,28,14,16230,2,1,2003-08-24 00:00:00
24499,4,12,16694,1,1,2003-08-27 00:00:00
24500,10,29,16334,1,1,2003-08-27 00:00:00
24501,25,11,16334,2,3,2003-08-27 00:00:00
24502,75,43,16808,1,1,2003-08-29 00:00:00
24503,54,55,16569,1,1,2003-08-29 00:00:00
24504,9,1,16213,1,1,2003-08-30 00:00:00
24505,3,20,16127,1,1,2003-08-30 00:00:00
24506,4,2,16727,1,1,2003-08-30 00:00:00
24507,10,25,16709,1,1,2003-08-30 00:00:00
24508,11,29,16709,1,3,2003-08-30 00:00:00
24509,82,39,16585,1,1,2003-08-31 00:00:00
24510,54,43,16155,1,3,2003-09-03 00:00:00
24511,75,55,16155,1,3,2003-09-03 00:00:00
24512,54,75,16155,2,3,2003-09-05 00:00:00
24513,1,9,16145,1,1,2003-09-06 00:00:00
24514,20,81,16809,1,1,2003-09-06 00:00:00
24515,2,3,16162,2,1,2003-09-06 00:00:00
24516,62,114,16415,1,1,2003-09-09 00:00:00
24517,113,39,16415,2,3,2003-09-09 00:00:00
24518,62,39,16415,1,1,2003-09-13 00:00:00
24519,113,114,16415,2,3,2003-09-13 00:00:00
24520,26,48,16193,1,1,2003-09-14 00:00:00
24521,97,40,16773,1,1,2003-09-21 00:00:00
24522,33,104,16773,2,3,2003-09-21 00:00:00
24523,97,33,16773,2,1,2003-09-24 00:00:00
24524,40,104,16773,1,3,2003-09-24 00:00:00
24525,97,104,16773,2,1,2003-09-27 00:00:00
24526,33,40,16773,1,3,2003-09-27 00:00:00
24527,52,24,16768,2,1,2003-09-28 00:00:00
24528,79,67,16810,1,3,2003-10-05 00:00:00
24529,117,115,16810,1,1,2003-10-05 00:00:00
24530,110,111,16810,1,3,2003-10-05 00:00:00
24531,116,118,16810,1,3,2003-10-05 00:00:00
24532,115,67,16810,2,3,2003-10-08 00:00:00
24533,117,79,16810,1,1,2003-10-08 00:00:00
24534,118,111,16810,2,3,2003-10-08 00:00:00
24535,110,116,16810,1,3,2003-10-08 00:00:00
24536,6,10,16728,1,1,2003-10-10 00:00:00
24537,117,67,16810,1,1,2003-10-10 00:00:00
24538,115,79,16810,2,3,2003-10-10 00:00:00
24539,110,118,16810,1,3,2003-10-10 00:00:00
24540,116,111,16810,1,3,2003-10-10 00:00:00
24541,20,8,16743,2,3,2003-10-11 00:00:00
24542,14,9,16317,2,3,2003-10-11 00:00:00
24543,3,12,16811,1,3,2003-10-11 00:00:00
24544,5,29,16711,1,3,2003-10-11 00:00:00
24545,13,31,16702,1,1,2003-10-11 00:00:00
24546,86,83,16464,1,1,2003-10-11 00:00:00
24547,56,30,16832,0,1,2003-10-11 00:00:00
24548,89,94,16721,2,1,2003-10-11 00:00:00
24549,17,26,16801,2,1,2003-10-11 00:00:00
24550,25,4,16743,2,3,2003-10-12 00:00:00
24551,23,2,16812,2,3,2003-10-12 00:00:00
24552,1,81,16711,1,3,2003-10-12 00:00:00
24553,84,7,16482,1,1,2003-10-12 00:00:00
24554,95,38,16570,1,1,2003-10-12 00:00:00
24555,117,110,16810,2,1,2003-10-12 00:00:00
24556,116,79,16810,2,3,2003-10-12 00:00:00
24557,67,111,16810,1,3,2003-10-12 00:00:00
24558,115,118,16810,1,3,2003-10-12 00:00:00
24559,10,82,16811,1,3,2003-10-14 00:00:00
24560,14,11,16317,1,3,2003-10-15 00:00:00
24561,20,16,16714,1,3,2003-10-15 00:00:00
24562,15,29,16711,1,3,2003-10-15 00:00:00
24563,101,95,16813,1,1,2003-10-16 00:00:00
24564,25,8,16743,2,3,2003-10-17 00:00:00
24565,6,12,16317,1,1,2003-10-18 00:00:00
24566,9,23,16812,1,3,2003-10-18 00:00:00
24567,1,5,16711,1,3,2003-10-18 00:00:00
24568,16,4,16714,2,3,2003-10-19 00:00:00
24569,3,82,16575,1,3,2003-10-19 00:00:00
24570,81,15,16711,2,3,2003-10-19 00:00:00
24572,2,11,16317,1,3,2003-10-20 00:00:00
24573,49,95,16435,1,1,2003-10-20 00:00:00
24574,25,20,16714,2,3,2003-10-21 00:00:00
24575,10,12,16575,1,3,2003-10-22 00:00:00
24576,14,23,16812,1,3,2003-10-23 00:00:00
24577,8,16,16317,1,3,2003-10-24 00:00:00
24578,81,5,16575,2,3,2003-10-24 00:00:00
24579,6,82,16814,1,1,2003-10-25 00:00:00
24580,20,4,16714,2,3,2003-10-25 00:00:00
24581,9,2,16728,1,3,2003-10-25 00:00:00
24582,13,84,16250,2,1,2003-10-25 00:00:00
24583,30,86,16280,1,1,2003-10-25 00:00:00
24584,83,56,16344,2,1,2003-10-25 00:00:00
24585,89,87,16815,2,1,2003-10-25 00:00:00
24586,88,61,16449,2,1,2003-10-25 00:00:00
24587,1,15,16743,1,3,2003-10-26 00:00:00
24588,10,3,16814,2,3,2003-10-26 00:00:00
24589,23,11,16811,2,3,2003-10-27 00:00:00
24590,81,29,16575,2,3,2003-10-28 00:00:00
24591,25,16,16816,1,3,2003-10-29 00:00:00
24592,82,12,16817,2,3,2003-10-30 00:00:00
24593,9,11,16816,1,3,2003-10-31 00:00:00
24594,14,2,16575,2,3,2003-11-01 00:00:00
24595,15,5,16317,2,3,2003-11-01 00:00:00
24596,6,3,16743,1,1,2003-11-01 00:00:00
24597,1,29,16317,1,3,2003-11-02 00:00:00
24598,8,4,16728,1,3,2003-11-02 00:00:00
24599,6,2,16317,1,1,2003-11-08 00:00:00
24600,8,5,16743,1,3,2003-11-08 00:00:00
24601,86,21,16464,2,1,2003-11-08 00:00:00
24602,61,90,16571,1,1,2003-11-08 00:00:00
24603,9,3,16743,1,3,2003-11-09 00:00:00
24604,1,4,16317,1,3,2003-11-09 00:00:00
24605,6,8,16728,1,1,2003-11-15 00:00:00
24606,41,88,16345,1,1,2003-11-15 00:00:00
24607,38,101,16233,2,1,2003-11-15 00:00:00
24608,1,9,16728,1,3,2003-11-16 00:00:00
24609,9,8,16728,2,3,2003-11-20 00:00:00
24610,6,1,16728,2,1,2003-11-22 00:00:00
24611,9,3,16701,1,1,2004-02-14 00:00:00
24612,4,2,16727,1,1,2004-02-14 00:00:00
24613,12,91,16204,1,1,2004-02-14 00:00:00
24614,81,27,16607,2,1,2004-02-14 00:00:00
24615,57,18,262099,1,1,2004-02-14 00:00:00
24616,20,1,16198,2,1,2004-02-15 00:00:00
24617,2,1,16162,2,1,2004-02-21 00:00:00
24618,9,20,16701,1,1,2004-02-21 00:00:00
24619,12,27,16379,1,1,2004-02-21 00:00:00
24620,3,4,16102,1,1,2004-02-22 00:00:00
24621,18,81,16818,0,1,2004-02-22 00:00:00
24623,24,82,16332,1,1,2004-02-29 00:00:00
24624,1,3,16145,2,1,2004-03-06 00:00:00
24625,20,2,16198,1,1,2004-03-06 00:00:00
24626,12,18,16837,1,1,2004-03-06 00:00:00
24627,81,57,16607,1,1,2004-03-06 00:00:00
24628,91,27,16461,2,1,2004-03-06 00:00:00
24629,4,9,16727,2,1,2004-03-07 00:00:00
24630,63,64,16508,1,1,2004-03-07 00:00:00
24631,21,22,16501,2,1,2004-03-17 00:00:00
24632,1,4,16145,1,1,2004-03-20 00:00:00
24633,3,20,16102,1,1,2004-03-20 00:00:00
24634,57,12,262099,1,1,2004-03-20 00:00:00
24635,81,91,16443,1,1,2004-03-20 00:00:00
24636,2,9,16162,2,1,2004-03-21 00:00:00
24637,18,27,16805,2,1,2004-03-21 00:00:00
24638,9,1,16701,1,1,2004-03-27 00:00:00
24639,3,2,16102,1,1,2004-03-27 00:00:00
24640,4,20,16727,1,1,2004-03-27 00:00:00
24641,12,81,16558,1,1,2004-03-27 00:00:00
24642,27,57,16380,1,1,2004-03-27 00:00:00
24643,91,18,16461,1,1,2004-03-27 00:00:00
24644,21,56,16178,2,1,2004-03-27 00:00:00
24645,64,110,16430,1,1,2004-03-27 00:00:00
24646,24,63,16332,1,1,2004-03-27 00:00:00
24648,93,95,16783,1,1,2004-04-09 00:00:00
24649,22,7,16186,1,1,2004-04-10 00:00:00
24650,30,21,16280,1,1,2004-04-10 00:00:00
24651,47,89,16820,1,1,2004-04-10 00:00:00
24652,83,30,16362,1,1,2004-04-17 00:00:00
24653,56,86,16832,1,1,2004-04-17 00:00:00
24654,94,87,16680,1,1,2004-04-17 00:00:00
24655,108,47,16747,1,1,2004-04-17 00:00:00
24656,21,83,105563,1,1,2004-04-24 00:00:00
24657,61,41,16571,1,1,2004-04-24 00:00:00
24658,24,64,16332,1,1,2004-04-24 00:00:00
24659,7,31,16172,1,1,2004-04-25 00:00:00
24660,22,13,16186,1,1,2004-04-25 00:00:00
24661,87,108,16624,2,1,2004-04-25 00:00:00
24662,28,10,16230,2,1,2004-04-25 00:00:00
24663,29,104,16230,1,3,2004-04-24 00:00:00
24664,28,104,16230,1,1,2004-04-28 00:00:00
24665,10,29,16230,1,3,2004-04-28 00:00:00
24666,31,84,16359,2,1,2004-05-01 00:00:00
24667,63,110,16508,1,1,2004-05-01 00:00:00
24668,37,113,16822,1,1,2004-05-01 00:00:00
24669,28,29,16230,2,1,2004-05-01 00:00:00
24670,10,104,16230,1,3,2004-05-01 00:00:00
24671,36,93,16270,2,1,2004-05-07 00:00:00
24672,31,22,16215,2,1,2004-05-08 00:00:00
24673,47,94,16592,2,1,2004-05-08 00:00:00
24674,85,61,16635,2,1,2004-05-08 00:00:00
24675,26,93,16193,1,1,2004-05-09 00:00:00
24676,48,221,16759,2,1,2004-05-09 00:00:00
24677,84,22,16482,1,1,2004-05-15 00:00:00
24678,90,41,16625,1,1,2004-05-15 00:00:00
24679,7,13,16167,1,1,2004-05-16 00:00:00
24680,95,36,16570,1,1,2004-05-16 00:00:00
24681,23,49,16219,0,1,2004-05-16 00:00:00
24683,108,89,16747,1,1,2004-05-22 00:00:00
24685,41,85,16485,2,1,2004-05-22 00:00:00
24686,26,51,16193,1,1,2004-05-22 00:00:00
24687,49,48,16435,1,1,2004-05-22 00:00:00
24688,25,11,16409,1,3,2004-05-27 00:00:00
24689,23,57,16409,1,1,2004-05-27 00:00:00
24690,94,108,16680,1,1,2004-05-29 00:00:00
24691,110,24,16766,2,1,2004-05-29 00:00:00
24692,15,16,16159,1,1,2004-05-29 00:00:00
24693,23,25,16219,1,1,2004-05-30 00:00:00
24694,57,11,16219,2,3,2004-05-30 00:00:00
24695,74,72,16824,2,3,2004-06-02 00:00:00
24696,119,68,16824,1,3,2004-06-02 00:00:00
24697,15,2,16744,2,3,2004-06-04 00:00:00
24698,85,90,16635,1,1,2004-06-05 00:00:00
24699,16,14,16160,2,1,2004-06-05 00:00:00
24700,74,68,16824,2,3,2004-06-05 00:00:00
24701,119,72,16824,1,3,2004-06-05 00:00:00
24702,26,101,16193,1,1,2004-06-05 00:00:00
24703,37,114,16822,1,1,2004-06-05 00:00:00
24704,120,264123,16440,2,3,2004-06-07 00:00:00
24705,67,118,16440,1,1,2004-06-07 00:00:00
24706,67,120,16440,1,1,2004-06-09 00:00:00
24707,264123,118,16440,1,3,2004-06-09 00:00:00
24708,27,160,16197,2,1,2004-06-10 00:00:00
24711,5,3,16271,1,1,2004-06-12 00:00:00
24712,10,4,16445,1,1,2004-06-12 00:00:00
24713,8,1,16143,1,1,2004-06-12 00:00:00
24714,14,15,16460,1,1,2004-06-12 00:00:00
24716,67,264123,16440,2,1,2004-06-12 00:00:00
24717,120,118,16440,1,3,2004-06-12 00:00:00
24718,101,51,16740,0,1,2004-06-12 00:00:00
24719,6,2,16743,1,1,2004-06-13 00:00:00
24720,5,3,16118,1,1,2004-06-19 00:00:00
24721,10,4,16540,2,1,2004-06-19 00:00:00
24722,8,1,16155,1,1,2004-06-19 00:00:00
24723,6,2,16728,1,1,2004-06-19 00:00:00
24724,25,11,16825,1,1,2004-06-19 00:00:00
24725,105,17,16826,2,1,2004-06-22 00:00:00
24726,5,4,16234,1,1,2004-06-26 00:00:00
24727,8,10,16791,1,1,2004-06-26 00:00:00
24728,6,1,16317,1,1,2004-06-26 00:00:00
24729,12,20,16204,1,1,2004-06-26 00:00:00
24730,38,105,16233,1,1,2004-06-26 00:00:00
24731,111,115,16827,2,1,2004-06-28 00:00:00
24732,116,79,16827,2,3,2004-06-29 00:00:00
24733,17,38,16164,1,1,2004-06-30 00:00:00
24734,115,79,16827,2,3,2004-07-01 00:00:00
24735,111,116,16827,1,1,2004-07-01 00:00:00
24736,11,9,16498,2,1,2004-07-03 00:00:00
24737,6,121,16814,1,1,2004-07-03 00:00:00
24738,115,116,16827,0,3,2004-07-03 00:00:00
24739,111,79,16827,0,1,2004-07-03 00:00:00
24740,114,113,16828,1,1,2004-07-03 00:00:00
24741,23,20,16219,2,1,2004-07-04 00:00:00
24742,25,9,16829,2,1,2004-07-10 00:00:00
24743,8,121,16691,1,1,2004-07-10 00:00:00
24744,8,6,16744,1,1,2004-07-17 00:00:00
24745,121,5,16811,2,3,2004-07-17 00:00:00
24746,8,5,16149,1,1,2004-07-24 00:00:00
24747,42,35,16499,1,1,2004-07-24 00:00:00
24748,6,5,16711,1,1,2004-07-31 00:00:00
24749,35,39,16295,1,1,2004-07-31 00:00:00
24750,6,8,16728,1,1,2004-08-07 00:00:00
24751,5,8,16173,1,1,2004-08-14 00:00:00
24752,39,52,16249,1,1,2004-08-14 00:00:00
24753,62,82,16830,2,1,2004-08-14 00:00:00
24754,5,6,16294,1,1,2004-08-21 00:00:00
24755,54,75,16569,1,1,2004-08-28 00:00:00
24756,52,42,16768,1,1,2004-08-29 00:00:00
24757,35,62,16295,1,1,2004-08-29 00:00:00
24758,100,37,16767,1,1,2004-08-31 00:00:00
24759,103,37,16767,1,3,2004-09-02 00:00:00
24760,80,68,16557,1,1,2004-09-04 00:00:00
24761,100,103,16767,1,1,2004-09-04 00:00:00
24762,42,39,16492,1,1,2004-09-11 00:00:00
24763,82,35,16585,1,1,2004-09-11 00:00:00
24764,74,41,16494,2,1,2004-09-18 00:00:00
24765,68,80,16831,2,1,2004-09-18 00:00:00
24766,88,85,16493,2,1,2004-09-25 00:00:00
24767,82,42,16585,1,1,2004-09-25 00:00:00
24769,13,56,16702,1,1,2004-10-02 00:00:00
24770,33,40,16293,1,1,2004-10-10 00:00:00
24771,33,97,16293,1,1,2004-10-13 00:00:00
24772,85,88,16635,1,1,2004-10-16 00:00:00
24773,72,90,16724,2,1,2004-10-16 00:00:00
24774,56,108,16832,2,1,2004-10-16 00:00:00
24775,97,40,16293,2,3,2004-10-16 00:00:00
24776,21,119,16501,2,1,2004-10-20 00:00:00
24777,83,86,16344,1,1,2004-10-23 00:00:00
24778,89,80,16721,2,1,2004-10-23 00:00:00
24779,87,31,16833,2,1,2004-10-23 00:00:00
24780,90,72,16674,1,1,2004-10-23 00:00:00
24781,43,109,16329,1,1,2004-10-23 00:00:00
24782,122,17,16193,2,3,2004-10-27 00:00:00
24783,101,105,16193,1,3,2004-10-27 00:00:00
24784,95,38,16193,2,3,2004-10-28 00:00:00
24785,93,51,16193,2,3,2004-10-28 00:00:00
24786,48,49,16193,2,3,2004-10-28 00:00:00
24787,26,23,16193,2,1,2004-10-28 00:00:00
24788,21,87,16834,1,1,2004-10-30 00:00:00
24789,41,74,16345,1,1,2004-10-30 00:00:00
24790,30,94,16280,2,1,2004-10-30 00:00:00
24791,101,17,16193,1,3,2004-10-30 00:00:00
24792,105,122,16193,1,3,2004-10-30 00:00:00
24793,93,95,16193,2,3,2004-10-30 00:00:00
24794,51,38,16193,1,3,2004-10-30 00:00:00
24795,28,27,16230,2,1,2004-10-30 00:00:00
24796,29,81,16804,1,1,2004-10-30 00:00:00
24798,31,90,16339,1,1,2004-10-31 00:00:00
24799,26,48,16193,1,1,2004-10-31 00:00:00
24800,49,23,16193,2,3,2004-10-31 00:00:00
24801,4,5,16727,2,1,2004-11-06 00:00:00
24802,108,13,16747,2,1,2004-11-06 00:00:00
24803,86,89,16464,1,1,2004-11-06 00:00:00
24804,20,25,16303,1,1,2004-11-06 00:00:00
24805,2,6,16162,2,1,2004-11-06 00:00:00
24806,29,27,16804,1,1,2004-11-06 00:00:00
24807,40,104,16774,2,1,2004-11-06 00:00:00
24808,28,81,16230,1,1,2004-11-06 00:00:00
24809,4,12,16727,1,1,2004-11-12 00:00:00
24810,82,24,16585,1,1,2004-11-13 00:00:00
24811,3,5,16102,1,1,2004-11-13 00:00:00
24812,9,6,16701,1,1,2004-11-13 00:00:00
24813,2,23,16653,1,1,2004-11-13 00:00:00
